"date","age60","reported","nowcast","nowcast_lwr","nowcast_upr","reported7","nowcast7","nowcast7_lwr","nowcast7_upr","F_est","F_0.025","F_0.975","scale_factor"
2021-11-28,"alle",202,239.3,228,253,15.8860326115487,18.2266509416532,17.9051206892755,18.5908487156733,NA,NA,NA,95.70254
2021-11-27,"0-60",92,112.2,104,122,7.34567755463962,8.39476151834632,8.17115198823354,8.6518079875414,0.820237595197538,0.83696121954797,0.798875898441984,131.24737
2021-11-27,"60+",207,251.7,238,267,40.4278203046688,45.8181963452913,44.9573116540436,46.7859882857788,0.822401370730025,0.837178020580658,0.805327007884338,35.54483
2021-11-27,"alle",299,363.9,348,382,16.3050886276807,18.5298951133268,18.2175079013012,18.880378326819,NA,NA,NA,95.70254
2021-11-26,"0-60",119,142.3,133,153,7.51286225005104,8.47939877039836,8.26519337940247,8.7249512917839,0.836523780737865,0.852047416390602,0.817560255621568,131.24737
2021-11-26,"60+",218,259.7,247,274,40.4840872779529,45.1289259225603,44.3383749479179,46.0263841464427,0.839291857110578,0.853097765835941,0.823318654854429,35.54483
2021-11-26,"alle",337,402,386,420,16.4422342329602,18.4049402285166,18.1184582974882,18.7356135212462,NA,NA,NA,95.70254
2021-11-25,"0-60",106,122.2,115,131,7.47106607619819,8.31012426629429,8.11890677091747,8.53686850944604,0.86776019248709,0.880228115102633,0.852515733885921,131.24737
2021-11-25,"60+",190,218.4,208,230,41.6094267436361,45.6015684981473,44.8729111941174,46.3921194727897,0.869989636207239,0.88139494114398,0.856827598301637,35.54483
2021-11-25,"alle",296,340.5,327,355,16.7165254435194,18.4095117486926,18.1489350986614,18.7127559203663,NA,NA,NA,95.70254
2021-11-24,"0-60",116,130.4,123,139,7.4815151196614,8.23071153597386,8.04576346667497,8.45327616174032,0.889571173911308,0.900599775110152,0.875695784899797,131.24737
2021-11-24,"60+",221,247.1,238,258,42.4252978562564,45.9391703378522,45.2667800071065,46.7297213124947,0.894454907716098,0.904220791132056,0.882907954714168,35.54483
2021-11-24,"alle",337,377.5,365,392,16.9451014523186,18.4430362299831,18.1946503004213,18.7356135212462,NA,NA,NA,95.70254
2021-11-23,"0-60",112,123.1,117,130,7.83678259741068,8.52641946598283,8.34878572710818,8.74584937871033,0.910097815464186,0.919812755851159,0.897981149536413,131.24737
2021-11-23,"60+",255,277.9,269,288,43.2411689688768,46.3049056641993,45.6606488200956,47.0391896655576,0.917599324859896,0.925809413557422,0.907982531174217,35.54483
2021-11-23,"alle",367,401,389,414,17.4251110707971,18.7577092020968,18.5222759130335,19.0327623326852,NA,NA,NA,95.70254
2021-11-22,"0-60",77,84.3,80,90,7.78453738009461,8.41252489223379,8.23384624901283,8.62046085715175,0.913439072725362,0.924037626616428,0.899461749687307,131.24737
2021-11-22,"60+",170,183.7,177,192,43.7475717284342,46.4033728674465,45.801316253306,47.0954566388417,0.925534910046781,0.933644554414898,0.91552813046644,35.54483
2021-11-22,"alle",247,268,259,278,17.5241606746101,18.7013271199263,18.4765607112737,18.9641895300454,NA,NA,NA,95.70254
2021-11-21,"0-60",81,89,84,95,7.78453738009461,8.37595324011254,8.20249911862318,8.5786646832989,0.90963813958607,0.921337874209336,0.893638251292332,131.24737
2021-11-21,"60+",176,190.1,183,198,44.1133070547812,46.5356002546643,45.9701171731585,47.20799058541,0.925631243076829,0.934254415709974,0.914824936548935,35.54483
2021-11-21,"alle",257,279.2,270,290,17.6232102784231,18.7104701602783,18.4994183121536,18.9641895300454,NA,NA,NA,95.70254
2021-11-20,"0-60",108,120.2,114,128,7.89947685818997,8.45745577912561,8.29654050979211,8.66225703100461,0.898191040793267,0.911686358910112,0.879126521005058,131.24737
2021-11-20,"60+",209,227.2,219,237,44.3383749479179,46.5215335113433,45.9701171731585,47.1798570987679,0.919883724893606,0.929313080388748,0.907881250867173,35.54483
2021-11-20,"alle",317,347.4,337,360,17.767975083996,18.7660903224194,18.5603719145001,19.0099047318053,NA,NA,NA,95.70254
2021-11-19,"0-60",115,126.1,120,134,7.86812972780033,8.36759400534197,8.2129481620864,8.55776659637247,0.912076505736958,0.924498992143283,0.895102962189487,131.24737
2021-11-19,"60+",258,276.5,268,286,44.2258410013496,46.0910911657195,45.5762483601694,46.7015878258526,0.933023799121082,0.941469659339236,0.922102251453083,35.54483
2021-11-19,"alle",373,402.6,392,415,17.7146406819428,18.5839914354093,18.3927495080473,18.8194247244726,NA,NA,NA,95.70254
2021-11-18,"0-60",107,114.6,110,121,7.59645459775676,8.02904499713383,7.88902781472676,8.2129481620864,0.93373753774118,0.943560633190215,0.920910593193017,131.24737
2021-11-18,"60+",219,230.4,224,238,42.4252978562564,43.9248126942793,43.4662368620134,44.4790423811283,0.950524051847923,0.957432365582303,0.941958928877762,35.54483
2021-11-18,"alle",326,345,337,355,17.028912655545,17.7504509233214,17.5774950766633,17.9736934919153,NA,NA,NA,95.70254
2021-11-17,"0-60",150,158.7,153,166,7.68004694546247,8.07815550141093,7.94127303204283,8.25474433593926,0.945172477900623,0.954178905217787,0.933237761699636,131.24737
2021-11-17,"60+",250,260,254,267,42.6503657493931,43.9585728782498,43.5225038352976,44.5071758677704,0.961379316779027,0.967260194550895,0.953898617620123,35.54483
2021-11-17,"alle",400,418.7,411,429,17.150819860238,17.7954042050519,17.6308294787164,18.0041702930885,NA,NA,NA,95.70254
2021-11-16,"0-60",107,112.1,108,117,7.15759477230176,7.49823358920254,7.36657564156604,7.66959790199926,0.95440821931215,0.962647044000525,0.943257376701218,131.24737
2021-11-16,"60+",273,281.4,276,288,40.7654221443737,41.8766948667359,41.4687593104257,42.3690308829723,0.969984636824151,0.975026277191813,0.963337959618793,35.54483
2021-11-16,"alle",380,393.6,387,402,16.2593734259208,16.8079558470391,16.6555718411729,16.9984358543718,NA,NA,NA,95.70254
2021-11-15,"0-60",77,80.8,78,85,7.05310433766962,7.36762054591237,7.24118712000747,7.53376033697747,0.95294822336493,0.962526383473695,0.938979861799951,131.24737
2021-11-15,"60+",183,188.4,184,194,39.7526166252589,40.7175952170822,40.3434198447425,41.1874244440049,0.971435898579346,0.97704280728117,0.963559601622218,35.54483
2021-11-15,"alle",260,269.2,264,276,15.9088902124286,16.3995667113177,16.2593734259208,16.5793798382398,NA,NA,NA,95.70254
2021-11-14,"0-60",92,96.9,93,102,6.84412346840533,7.13774158972165,7.01130816381676,7.29343233732354,0.949406343920726,0.960600581122398,0.932914275409654,131.24737
2021-11-14,"60+",184,189.6,185,195,38.5991436729336,39.4712817588381,39.1336799191331,39.9214175451113,0.970630775916122,0.976779008661789,0.961739788666123,35.54483
2021-11-14,"alle",276,286.5,281,294,15.4441189945368,15.8944137318714,15.7565062065625,16.0688934185881,NA,NA,NA,95.70254
2021-11-13,"0-60",105,111.6,107,118,6.6769387729939,6.94547918999851,6.83367442494212,7.10534955498569,0.941172913748045,0.954562656024432,0.920784104547257,131.24737
2021-11-13,"60+",205,212,207,218,36.7423335545563,37.5075643912209,37.1924693408296,37.9520734801658,0.967086487308712,0.974439962581135,0.955843074684284,35.54483
2021-11-13,"alle",310,323.5,317,332,14.8193445704855,15.2224002660015,15.0936357810446,15.3907845924836,NA,NA,NA,95.70254
2021-11-12,"0-60",89,93.7,90,99,6.56199929489855,6.79814767716719,6.68738781645712,6.93816485957426,0.949613734102965,0.961471215443693,0.931958040341303,131.24737
2021-11-12,"60+",194,199.5,195,205,36.7986005278405,37.468177509922,37.1643358541875,37.8676730202395,0.972372036809096,0.978863400980108,0.962694277642046,35.54483
2021-11-12,"alle",283,293.2,287,301,14.7507717678457,15.1043026614552,14.9869669769383,15.2612581874974,NA,NA,NA,95.70254
2021-11-11,"0-60",115,119.3,116,124,6.50975407758248,6.7208247555394,6.62469355567783,6.85457251186855,0.964022983408249,0.972240606359778,0.951979297858035,131.24737
2021-11-11,"60+",227,231.6,228,237,36.8267340144826,37.4090971879736,37.1362023675454,37.8114060469553,0.980317749367725,0.984912665285543,0.973611508705058,35.54483
2021-11-11,"alle",342,350.8,346,358,14.7202949666725,15.0319202586688,14.9183941742985,15.1850661845643,NA,NA,NA,95.70254
2021-11-10,"0-60",100,103.2,100,107,6.34256938217105,6.52333783408465,6.42616172987676,6.65604068606747,0.969278773666959,0.976690290210062,0.9585315871868,131.24737
2021-11-10,"60+",183,186,183,190,36.0389963885043,36.5285190560765,36.264064281641,36.8830009877667,0.983746228178404,0.987787343036009,0.977844710332577,35.54483
2021-11-10,"alle",283,289.2,285,295,14.3850501537669,14.6494364039447,14.5526725602197,14.7888677693123,NA,NA,NA,95.70254
2021-11-09,"0-60",97,99.7,97,104,6.27987512139176,6.43556586899365,6.35301842563426,6.55155025143533,0.973200068929871,0.98024590828039,0.96297558054231,131.24737
2021-11-09,"60+",237,240.3,237,245,36.0671298751464,36.4891321747776,36.264064281641,36.8267340144826,0.986357542003231,0.990139481979478,0.980793218682474,35.54483
2021-11-09,"alle",334,339.9,336,346,14.3469541523003,14.5755301610996,14.4840997575799,14.7050565660859,NA,NA,NA,95.70254
2021-11-08,"0-60",57,58.8,57,62,5.86191338286319,5.99252642615337,5.91415860017926,6.10224138251712,0.97017772700622,0.979018485078544,0.956489390831244,131.24737
2021-11-08,"60+",142,144.1,142,148,33.0849802910859,33.4225821307909,33.2256477242963,33.7039169972117,0.985522068545375,0.99013793870312,0.978273557202221,35.54483
2021-11-08,"alle",199,202.8,200,208,13.2345509094773,13.4212213166633,13.3412197135836,13.5316997209163,NA,NA,NA,95.70254
2021-11-07,"0-60",76,78.5,76,82,5.93505668710569,6.0573104956253,5.98730190442176,6.15448659983319,0.968147569965197,0.978357386979586,0.952220282937023,131.24737
2021-11-07,"60+",118,119.8,118,123,32.2972426651077,32.5757641828643,32.409776611676,32.8317789113072,0.984907542411147,0.990019230126522,0.976841888833484,35.54483
2021-11-07,"alle",194,198.3,195,203,13.0745477033178,13.2391224296533,13.1659781068375,13.3412197135836,NA,NA,NA,95.70254
2021-11-06,"0-60",94,97.5,94,102,5.89326051325284,5.98939171311441,5.93505668710569,6.08134329559069,0.9641454638747,0.976293474201151,0.944890920210234,131.24737
2021-11-06,"60+",207,210.5,207,215,32.0721747719711,32.3000560137719,32.1565752318973,32.5223105582443,0.983388512900027,0.989406607244886,0.973573152523823,35.54483
2021-11-06,"alle",301,308,303,315,12.9831172997981,13.1149294648723,13.0516901024379,13.204074108304,NA,NA,NA,95.70254
2021-11-05,"0-60",84,86.3,84,90,5.82011720901034,5.87967675675066,5.84101529593676,5.94550573056891,0.973035643889508,0.982580269200582,0.957471870756215,131.24737
2021-11-05,"60+",195,197.4,195,201,30.7217674131512,30.8511814517048,30.7499008997933,31.003102279572,0.9877402918015,0.992426603516549,0.979840160861856,35.54483
2021-11-05,"alle",279,283.7,280,289,12.5640612836661,12.6425390466872,12.5945380848393,12.7012068889457,NA,NA,NA,95.70254
2021-11-04,"0-60",99,100.4,99,103,5.63203442667248,5.66756117444741,5.64248347013569,5.70517773091498,0.986188270885236,0.991190687612088,0.978005110869434,131.24737
2021-11-04,"60+",199,200.2,199,203,28.9774912413423,29.0393849119549,28.9774912413423,29.1462921611948,0.993772266000576,0.996206748423696,0.989702083480831,35.54483
2021-11-04,"alle",298,300.6,298,304,11.9545252602014,11.9971927818439,11.969763660788,12.0383364634278,NA,NA,NA,95.70254
2021-11-03,"0-60",94,94.8,94,97,5.15137842736462,5.17227651429105,5.16182747082784,5.20362364468069,0.991453571803766,0.994755385119559,0.985908622766143,131.24737
2021-11-03,"60+",184,184.7,184,187,26.5017444168392,26.5270645548171,26.5017444168392,26.5861448767655,0.996224442258248,0.997770317077079,0.993519529539295,35.54483
2021-11-03,"alle",278,279.5,278,282,10.933552420898,10.9556481017486,10.9411716211913,10.9792676226579,NA,NA,NA,95.70254
2021-11-02,"0-60",57,57.2,57,58,4.81700903654177,4.82954788869762,4.82745808000498,4.8379071234682,0.996188707139614,0.997768333499407,0.993452612653694,131.24737
2021-11-02,"60+",131,131.2,131,132,24.5605338385357,24.5661605358641,24.5605338385357,24.5886673251778,0.998352861704938,0.999082915410497,0.997063688070914,35.54483
2021-11-02,"alle",188,188.4,188,190,10.1640131912739,10.1746800716845,10.1716323915672,10.1868707921538,NA,NA,NA,95.70254
2021-11-01,"0-60",64,64,64,64,4.86925425385784,4.86925425385784,4.86925425385784,4.86925425385784,1,1,1,131.24737
2021-11-01,"60+",114,114,114,114,24.1666650255466,24.1666650255466,24.1666650255466,24.1666650255466,1,1,1,35.54483
2021-11-01,"alle",178,178,178,178,10.0954403886341,10.0954403886341,10.0954403886341,10.0954403886341,1,1,1,95.70254
2021-10-31,"0-60",72,72,72,72,4.66027338459355,4.66027338459355,4.66027338459355,4.66027338459355,1,1,1,131.24737
2021-10-31,"60+",110,110,110,110,22.8725246400109,22.8725246400109,22.8725246400109,22.8725246400109,1,1,1,35.54483
2021-10-31,"alle",182,182,182,182,9.5925731692757,9.5925731692757,9.5925731692757,9.5925731692757,1,1,1,95.70254
2021-10-30,"0-60",87,87,87,87,4.27365877645463,4.27365877645463,4.27365877645463,4.27365877645463,1,1,1,131.24737
2021-10-30,"60+",159,159,159,159,21.7190516876857,21.7190516876857,21.7190516876857,21.7190516876857,1,1,1,35.54483
2021-10-30,"alle",246,246,246,246,8.99827554639762,8.99827554639762,8.99827554639762,8.99827554639762,1,1,1,95.70254
2021-10-29,"0-60",66,66,66,66,3.94973842909499,3.94973842909499,3.94973842909499,3.94973842909499,1,1,1,131.24737
2021-10-29,"60+",133,133,133,133,19.8622415693084,19.8622415693084,19.8622415693084,19.8622415693084,1,1,1,35.54483
2021-10-29,"alle",199,199,199,199,8.25921311794667,8.25921311794667,8.25921311794667,8.25921311794667,1,1,1,95.70254
2021-10-28,"0-60",53,53,53,53,3.84524799446284,3.84524799446284,3.84524799446284,3.84524799446284,1,1,1,131.24737
2021-10-28,"60+",111,111,111,111,18.1460988841415,18.1460988841415,18.1460988841415,18.1460988841415,1,1,1,35.54483
2021-10-28,"alle",164,164,164,164,7.71824989712175,7.71824989712175,7.71824989712175,7.71824989712175,1,1,1,95.70254
2021-10-27,"0-60",62,62,62,62,3.85569703792606,3.85569703792606,3.85569703792606,3.85569703792606,1,1,1,131.24737
2021-10-27,"60+",115,115,115,115,17.3020942848791,17.3020942848791,17.3020942848791,17.3020942848791,1,1,1,35.54483
2021-10-27,"alle",177,177,177,177,7.4972930886158,7.4972930886158,7.4972930886158,7.4972930886158,1,1,1,95.70254
2021-10-26,"0-60",62,62,62,62,3.9601874725582,3.9601874725582,3.9601874725582,3.9601874725582,1,1,1,131.24737
2021-10-26,"60+",117,117,117,117,16.204888305838,16.204888305838,16.204888305838,16.204888305838,1,1,1,35.54483
2021-10-26,"alle",179,179,179,179,7.27633628010984,7.27633628010984,7.27633628010984,7.27633628010984,1,1,1,95.70254
2021-10-25,"0-60",44,44,44,44,3.91839129870534,3.91839129870534,3.91839129870534,3.91839129870534,1,1,1,131.24737
2021-10-25,"60+",68,68,68,68,14.8263474603761,14.8263474603761,14.8263474603761,14.8263474603761,1,1,1,35.54483
2021-10-25,"alle",112,112,112,112,6.87251866456448,6.87251866456448,6.87251866456448,6.87251866456448,1,1,1,95.70254
2021-10-24,"0-60",35,35,35,35,3.92884034216856,3.92884034216856,3.92884034216856,3.92884034216856,1,1,1,131.24737
2021-10-24,"60+",69,69,69,69,14.5168791073132,14.5168791073132,14.5168791073132,14.5168791073132,1,1,1,35.54483
2021-10-24,"alle",104,104,104,104,6.79632666163139,6.79632666163139,6.79632666163139,6.79632666163139,1,1,1,95.70254
2021-10-23,"0-60",56,56,56,56,3.8870441683157,3.8870441683157,3.8870441683157,3.8870441683157,1,1,1,131.24737
2021-10-23,"60+",93,93,93,93,13.7010079946929,13.7010079946929,13.7010079946929,13.7010079946929,1,1,1,35.54483
2021-10-23,"alle",149,149,149,149,6.5448930519522,6.5448930519522,6.5448930519522,6.5448930519522,1,1,1,95.70254
2021-10-22,"0-60",56,56,56,56,3.63626712519856,3.63626712519856,3.63626712519856,3.63626712519856,1,1,1,131.24737
2021-10-22,"60+",72,72,72,72,13.1102047752092,13.1102047752092,13.1102047752092,13.1102047752092,1,1,1,35.54483
2021-10-22,"alle",128,128,128,128,6.20202903875331,6.20202903875331,6.20202903875331,6.20202903875331,1,1,1,95.70254
2021-10-21,"0-60",54,54,54,54,3.42728625593427,3.42728625593427,3.42728625593427,3.42728625593427,1,1,1,131.24737
2021-10-21,"60+",81,81,81,81,12.9976708286409,12.9976708286409,12.9976708286409,12.9976708286409,1,1,1,35.54483
2021-10-21,"alle",135,135,135,135,6.0191682317139,6.0191682317139,6.0191682317139,6.0191682317139,1,1,1,95.70254
2021-10-20,"0-60",72,72,72,72,3.34369390822856,3.34369390822856,3.34369390822856,3.34369390822856,1,1,1,131.24737
2021-10-20,"60+",76,76,76,76,12.4912680690835,12.4912680690835,12.4912680690835,12.4912680690835,1,1,1,35.54483
2021-10-20,"alle",148,148,148,148,5.82106902408787,5.82106902408787,5.82106902408787,5.82106902408787,1,1,1,95.70254
2021-10-19,"0-60",58,58,58,58,3.03022260433213,3.03022260433213,3.03022260433213,3.03022260433213,1,1,1,131.24737
2021-10-19,"60+",68,68,68,68,11.9285983362419,11.9285983362419,11.9285983362419,11.9285983362419,1,1,1,35.54483
2021-10-19,"alle",126,126,126,126,5.44010900942244,5.44010900942244,5.44010900942244,5.44010900942244,1,1,1,95.70254
2021-10-18,"0-60",45,45,45,45,2.85258886545749,2.85258886545749,2.85258886545749,2.85258886545749,1,1,1,131.24737
2021-10-18,"60+",57,57,57,57,11.7879309030315,11.7879309030315,11.7879309030315,11.7879309030315,1,1,1,35.54483
2021-10-18,"alle",102,102,102,102,5.27248660296964,5.27248660296964,5.27248660296964,5.27248660296964,1,1,1,95.70254
2021-10-17,"0-60",31,31,31,31,2.61226086580356,2.61226086580356,2.61226086580356,2.61226086580356,1,1,1,131.24737
2021-10-17,"60+",40,40,40,40,11.3377951167582,11.3377951167582,11.3377951167582,11.3377951167582,1,1,1,35.54483
2021-10-17,"alle",71,71,71,71,4.9753377915306,4.9753377915306,4.9753377915306,4.9753377915306,1,1,1,95.70254
2021-10-16,"0-60",32,32,32,32,2.62270990926678,2.62270990926678,2.62270990926678,2.62270990926678,1,1,1,131.24737
2021-10-16,"60+",72,72,72,72,11.281528143474,11.281528143474,11.281528143474,11.281528143474,1,1,1,35.54483
2021-10-16,"alle",104,104,104,104,4.9677185912373,4.9677185912373,4.9677185912373,4.9677185912373,1,1,1,95.70254
2021-10-15,"0-60",36,36,36,36,2.70630225697249,2.70630225697249,2.70630225697249,2.70630225697249,1,1,1,131.24737
2021-10-15,"60+",68,68,68,68,10.6063244640641,10.6063244640641,10.6063244640641,10.6063244640641,1,1,1,35.54483
2021-10-15,"alle",104,104,104,104,4.84581138654436,4.84581138654436,4.84581138654436,4.84581138654436,NA,NA,NA,95.70254
2021-10-14,"0-60",46,46,46,46,2.68540417004606,2.68540417004606,2.68540417004606,2.68540417004606,1,1,1,131.24737
2021-10-14,"60+",63,63,63,63,9.76231986480172,9.76231986480172,9.76231986480172,9.76231986480172,1,1,1,35.54483
2021-10-14,"alle",109,109,109,109,4.60199697715848,4.60199697715848,4.60199697715848,4.60199697715848,NA,NA,NA,95.70254
2021-10-13,"0-60",42,42,42,42,2.53911756156106,2.53911756156106,2.53911756156106,2.53911756156106,1,1,1,131.24737
2021-10-13,"60+",56,56,56,56,9.17151664531804,9.17151664531804,9.17151664531804,9.17151664531804,1,1,1,35.54483
2021-10-13,"alle",98,98,98,98,4.33532496689267,4.33532496689267,4.33532496689267,4.33532496689267,NA,NA,NA,95.70254
2021-10-12,"0-60",41,41,41,41,2.43462712692892,2.43462712692892,2.43462712692892,2.43462712692892,1,1,1,131.24737
2021-10-12,"60+",63,63,63,63,9.2277836186022,9.2277836186022,9.2277836186022,9.2277836186022,1,1,1,35.54483
2021-10-12,"alle",104,104,104,104,4.2743713645462,4.2743713645462,4.2743713645462,4.2743713645462,NA,NA,NA,95.70254
2021-10-11,"0-60",22,22,22,22,2.41372904000249,2.41372904000249,2.41372904000249,2.41372904000249,1,1,1,131.24737
2021-10-11,"60+",41,41,41,41,8.97458223882348,8.97458223882348,8.97458223882348,8.97458223882348,1,1,1,35.54483
2021-10-11,"alle",63,63,63,63,4.1905601613198,4.1905601613198,4.1905601613198,4.1905601613198,NA,NA,NA,95.70254
2021-10-10,"0-60",32,32,32,32,2.54956660502428,2.54956660502428,2.54956660502428,2.54956660502428,1,1,1,131.24737
2021-10-10,"60+",38,38,38,38,8.83391480561308,8.83391480561308,8.83391480561308,8.83391480561308,1,1,1,35.54483
2021-10-10,"alle",70,70,70,70,4.25151376366627,4.25151376366627,4.25151376366627,4.25151376366627,NA,NA,NA,95.70254
2021-10-09,"0-60",40,40,40,40,2.50777043117142,2.50777043117142,2.50777043117142,2.50777043117142,1,1,1,131.24737
2021-10-09,"60+",48,48,48,48,8.9464487521814,8.9464487521814,8.9464487521814,8.9464487521814,1,1,1,35.54483
2021-10-09,"alle",88,88,88,88,4.25151376366627,4.25151376366627,4.25151376366627,4.25151376366627,NA,NA,NA,95.70254
2021-10-08,"0-60",34,34,34,34,2.54956660502428,2.54956660502428,2.54956660502428,2.54956660502428,1,1,1,131.24737
2021-10-08,"60+",38,38,38,38,8.69324737240268,8.69324737240268,8.69324737240268,8.69324737240268,1,1,1,35.54483
2021-10-08,"alle",72,72,72,72,4.21341776219973,4.21341776219973,4.21341776219973,4.21341776219973,NA,NA,NA,95.70254
2021-10-07,"0-60",32,32,32,32,2.51821947463463,2.51821947463463,2.51821947463463,2.51821947463463,1,1,1,131.24737
2021-10-07,"60+",42,42,42,42,8.77764783232892,8.77764783232892,8.77764783232892,8.77764783232892,1,1,1,35.54483
2021-10-07,"alle",74,74,74,74,4.21341776219973,4.21341776219973,4.21341776219973,4.21341776219973,NA,NA,NA,95.70254
2021-10-06,"0-60",32,32,32,32,2.7167513004357,2.7167513004357,2.7167513004357,2.7167513004357,1,1,1,131.24737
2021-10-06,"60+",58,58,58,58,8.69324737240268,8.69324737240268,8.69324737240268,8.69324737240268,1,1,1,35.54483
