date;age60;reported;nowcast_est;nowcast_lwr;nowcast_upr;reported7;nowcast7_est;nowcast7_lwr;nowcast7_upr;F_est;F_lwr;F_upr
2020-07-12;nein;5;5,0;5,0;5,0;19;19,0;19,0;19,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-11;alle;4;4,0;4,0;4,0;40;40,0;40,0;40,0;NA;NA;NA
2020-07-11;ja;2;2,0;2,0;2,0;23;23,0;23,0;23,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-11;nein;2;2,0;2,0;2,0;17;17,0;17,0;17,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-10;alle;6;6,0;6,0;6,0;39;39,0;39,0;39,0;NA;NA;NA
2020-07-10;ja;3;3,0;3,0;3,0;23;23,0;23,0;23,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-10;nein;3;3,0;3,0;3,0;16;16,0;16,0;16,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-09;alle;7;7,0;7,0;7,0;40;40,0;40,0;40,0;NA;NA;NA
2020-07-09;ja;5;5,0;5,0;5,0;23;23,0;23,0;23,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-09;nein;2;2,0;2,0;2,0;17;17,0;17,0;17,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-08;alle;5;5,0;5,0;5,0;36;36,0;36,0;36,0;NA;NA;NA
2020-07-08;ja;4;4,0;4,0;4,0;19;19,0;19,0;19,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-08;nein;1;1,0;1,0;1,0;17;17,0;17,0;17,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-07;alle;3;3,0;3,0;3,0;39;39,0;39,0;39,0;NA;NA;NA
2020-07-07;ja;2;2,0;2,0;2,0;17;17,0;17,0;17,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-07;nein;1;1,0;1,0;1,0;22;22,0;22,0;22,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-06;alle;9;9,0;9,0;9,0;41;41,0;41,0;41,0;NA;NA;NA
2020-07-06;ja;4;4,0;4,0;4,0;19;19,0;19,0;19,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-06;nein;5;5,0;5,0;5,0;22;22,0;22,0;22,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-05;alle;6;6,0;6,0;6,0;40;40,0;40,0;40,0;NA;NA;NA
2020-07-05;ja;3;3,0;3,0;3,0;18;18,0;18,0;18,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-05;nein;3;3,0;3,0;3,0;22;22,0;22,0;22,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-04;alle;3;3,0;3,0;3,0;36;36,0;36,0;36,0;NA;NA;NA
2020-07-04;ja;2;2,0;2,0;2,0;16;16,0;16,0;16,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-04;nein;1;1,0;1,0;1,0;20;20,0;20,0;20,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-03;alle;7;7,0;7,0;7,0;39;39,0;39,0;39,0;NA;NA;NA
2020-07-03;ja;3;3,0;3,0;3,0;18;18,0;18,0;18,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-03;nein;4;4,0;4,0;4,0;21;21,0;21,0;21,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-02;alle;3;3,0;3,0;3,0;36;36,0;36,0;36,0;NA;NA;NA
2020-07-02;ja;1;1,0;1,0;1,0;16;16,0;16,0;16,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-02;nein;2;2,0;2,0;2,0;20;20,0;20,0;20,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-01;alle;8;8,0;8,0;8,0;41;41,0;41,0;41,0;NA;NA;NA
2020-07-01;ja;2;2,0;2,0;2,0;16;16,0;16,0;16,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-07-01;nein;6;6,0;6,0;6,0;25;25,0;25,0;25,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-30;alle;5;5,0;5,0;5,0;36;36,0;36,0;36,0;NA;NA;NA
2020-06-30;ja;4;4,0;4,0;4,0;16;16,0;16,0;16,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-30;nein;1;1,0;1,0;1,0;20;20,0;20,0;20,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-29;alle;8;8,0;8,0;8,0;34;34,0;34,0;34,0;NA;NA;NA
2020-06-29;ja;3;3,0;3,0;3,0;14;14,0;14,0;14,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-29;nein;5;5,0;5,0;5,0;20;20,0;20,0;20,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-28;alle;2;2,0;2,0;2,0;30;30,0;30,0;30,0;NA;NA;NA
2020-06-28;ja;1;1,0;1,0;1,0;15;15,0;15,0;15,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-28;nein;1;1,0;1,0;1,0;15;15,0;15,0;15,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-27;alle;6;6,0;6,0;6,0;39;39,0;39,0;39,0;NA;NA;NA
2020-06-27;ja;4;4,0;4,0;4,0;18;18,0;18,0;18,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-27;nein;2;2,0;2,0;2,0;21;21,0;21,0;21,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-26;alle;4;4,0;4,0;4,0;35;35,0;35,0;35,0;NA;NA;NA
2020-06-26;ja;1;1,0;1,0;1,0;14;14,0;14,0;14,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-26;nein;3;3,0;3,0;3,0;21;21,0;21,0;21,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-25;alle;8;8,0;8,0;8,0;39;39,0;39,0;39,0;NA;NA;NA
2020-06-25;ja;1;1,0;1,0;1,0;16;16,0;16,0;16,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-25;nein;7;7,0;7,0;7,0;23;23,0;23,0;23,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-24;alle;3;3,0;3,0;3,0;33;33,0;33,0;33,0;NA;NA;NA
2020-06-24;ja;2;2,0;2,0;2,0;16;16,0;16,0;16,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-24;nein;1;1,0;1,0;1,0;17;17,0;17,0;17,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-23;alle;3;3,0;3,0;3,0;34;34,0;34,0;34,0;NA;NA;NA
2020-06-23;ja;2;2,0;2,0;2,0;16;16,0;16,0;16,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-23;nein;1;1,0;1,0;1,0;18;18,0;18,0;18,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-22;alle;4;4,0;4,0;4,0;35;35,0;35,0;35,0;NA;NA;NA
2020-06-22;ja;4;4,0;4,0;4,0;15;15,0;15,0;15,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-22;nein;0;0,0;0,0;0,0;20;20,0;20,0;20,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-21;alle;11;11,0;11,0;11,0;37;37,0;37,0;37,0;NA;NA;NA
2020-06-21;ja;4;4,0;4,0;4,0;15;15,0;15,0;15,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-21;nein;7;7,0;7,0;7,0;22;22,0;22,0;22,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-20;alle;2;2,0;2,0;2,0;29;29,0;29,0;29,0;NA;NA;NA
2020-06-20;ja;0;0,0;0,0;0,0;13;13,0;13,0;13,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-20;nein;2;2,0;2,0;2,0;16;16,0;16,0;16,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-19;alle;8;8,0;8,0;8,0;30;30,0;30,0;30,0;NA;NA;NA
2020-06-19;ja;3;3,0;3,0;3,0;15;15,0;15,0;15,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-19;nein;5;5,0;5,0;5,0;15;15,0;15,0;15,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-18;alle;2;2,0;2,0;2,0;29;29,0;29,0;29,0;NA;NA;NA
2020-06-18;ja;1;1,0;1,0;1,0;17;17,0;17,0;17,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-18;nein;1;1,0;1,0;1,0;12;12,0;12,0;12,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-17;alle;4;4,0;4,0;4,0;29;29,0;29,0;29,0;NA;NA;NA
2020-06-17;ja;2;2,0;2,0;2,0;16;16,0;16,0;16,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-17;nein;2;2,0;2,0;2,0;13;13,0;13,0;13,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-16;alle;4;4,0;4,0;4,0;30;30,0;30,0;30,0;NA;NA;NA
2020-06-16;ja;1;1,0;1,0;1,0;18;18,0;18,0;18,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-16;nein;3;3,0;3,0;3,0;12;12,0;12,0;12,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-15;alle;6;6,0;6,0;6,0;31;31,0;31,0;31,0;NA;NA;NA
2020-06-15;ja;4;4,0;4,0;4,0;18;18,0;18,0;18,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-15;nein;2;2,0;2,0;2,0;13;13,0;13,0;13,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-14;alle;3;3,0;3,0;3,0;28;28,0;28,0;28,0;NA;NA;NA
2020-06-14;ja;2;2,0;2,0;2,0;16;16,0;16,0;16,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-14;nein;1;1,0;1,0;1,0;12;12,0;12,0;12,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-13;alle;3;3,0;3,0;3,0;31;31,0;31,0;31,0;NA;NA;NA
2020-06-13;ja;2;2,0;2,0;2,0;17;17,0;17,0;17,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-13;nein;1;1,0;1,0;1,0;14;14,0;14,0;14,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-12;alle;7;7,0;7,0;7,0;33;33,0;33,0;33,0;NA;NA;NA
2020-06-12;ja;5;5,0;5,0;5,0;17;17,0;17,0;17,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-12;nein;2;2,0;2,0;2,0;16;16,0;16,0;16,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-11;alle;2;2,0;2,0;2,0;38;38,0;38,0;38,0;NA;NA;NA
2020-06-11;ja;0;0,0;0,0;0,0;17;17,0;17,0;17,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-11;nein;2;2,0;2,0;2,0;21;21,0;21,0;21,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-10;alle;5;5,0;5,0;5,0;47;47,0;47,0;47,0;NA;NA;NA
2020-06-10;ja;4;4,0;4,0;4,0;21;21,0;21,0;21,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-10;nein;1;1,0;1,0;1,0;26;26,0;26,0;26,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-09;alle;5;5,0;5,0;5,0;50;50,0;50,0;50,0;NA;NA;NA
2020-06-09;ja;1;1,0;1,0;1,0;22;22,0;22,0;22,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-09;nein;4;4,0;4,0;4,0;28;28,0;28,0;28,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-08;alle;3;3,0;3,0;3,0;55;55,0;55,0;55,0;NA;NA;NA
2020-06-08;ja;2;2,0;2,0;2,0;30;30,0;30,0;30,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-08;nein;1;1,0;1,0;1,0;25;25,0;25,0;25,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-07;alle;6;6,0;6,0;6,0;59;59,0;59,0;59,0;NA;NA;NA
2020-06-07;ja;3;3,0;3,0;3,0;32;32,0;32,0;32,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-07;nein;3;3,0;3,0;3,0;27;27,0;27,0;27,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-06;alle;5;5,0;5,0;5,0;58;58,0;58,0;58,0;NA;NA;NA
2020-06-06;ja;2;2,0;2,0;2,0;32;32,0;32,0;32,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-06;nein;3;3,0;3,0;3,0;26;26,0;26,0;26,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-05;alle;12;12,0;12,0;12,0;61;61,0;61,0;61,0;NA;NA;NA
2020-06-05;ja;5;5,0;5,0;5,0;36;36,0;36,0;36,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-05;nein;7;7,0;7,0;7,0;25;25,0;25,0;25,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-04;alle;11;11,0;11,0;11,0;63;63,0;63,0;63,0;NA;NA;NA
2020-06-04;ja;4;4,0;4,0;4,0;39;39,0;39,0;39,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-04;nein;7;7,0;7,0;7,0;24;24,0;24,0;24,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-03;alle;8;8,0;8,0;8,0;59;59,0;59,0;59,0;NA;NA;NA
2020-06-03;ja;5;5,0;5,0;5,0;39;39,0;39,0;39,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-03;nein;3;3,0;3,0;3,0;20;20,0;20,0;20,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-02;alle;10;10,0;10,0;10,0;64;64,0;64,0;64,0;NA;NA;NA
2020-06-02;ja;9;9,0;9,0;9,0;42;42,0;42,0;42,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-02;nein;1;1,0;1,0;1,0;22;22,0;22,0;22,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-01;alle;7;7,0;7,0;7,0;61;61,0;61,0;61,0;NA;NA;NA
2020-06-01;ja;4;4,0;4,0;4,0;37;37,0;37,0;37,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-06-01;nein;3;3,0;3,0;3,0;24;24,0;24,0;24,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-31;alle;5;5,0;5,0;5,0;67;67,0;67,0;67,0;NA;NA;NA
2020-05-31;ja;3;3,0;3,0;3,0;44;44,0;44,0;44,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-31;nein;2;2,0;2,0;2,0;23;23,0;23,0;23,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-30;alle;8;8,0;8,0;8,0;66;66,0;66,0;66,0;NA;NA;NA
2020-05-30;ja;6;6,0;6,0;6,0;44;44,0;44,0;44,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-30;nein;2;2,0;2,0;2,0;22;22,0;22,0;22,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-29;alle;14;14,0;14,0;14,0;75;75,0;75,0;75,0;NA;NA;NA
2020-05-29;ja;8;8,0;8,0;8,0;51;51,0;51,0;51,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-29;nein;6;6,0;6,0;6,0;24;24,0;24,0;24,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-28;alle;7;7,0;7,0;7,0;72;72,0;72,0;72,0;NA;NA;NA
2020-05-28;ja;4;4,0;4,0;4,0;50;50,0;50,0;50,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-28;nein;3;3,0;3,0;3,0;22;22,0;22,0;22,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-27;alle;13;13,0;13,0;13,0;78;78,0;78,0;78,0;NA;NA;NA
2020-05-27;ja;8;8,0;8,0;8,0;55;55,0;55,0;55,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-27;nein;5;5,0;5,0;5,0;23;23,0;23,0;23,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-26;alle;7;7,0;7,0;7,0;89;89,0;89,0;89,0;NA;NA;NA
2020-05-26;ja;4;4,0;4,0;4,0;59;59,0;59,0;59,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-26;nein;3;3,0;3,0;3,0;30;30,0;30,0;30,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-25;alle;13;13,0;13,0;13,0;100;100,0;100,0;100,0;NA;NA;NA
2020-05-25;ja;11;11,0;11,0;11,0;65;65,0;65,0;65,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-25;nein;2;2,0;2,0;2,0;35;35,0;35,0;35,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-24;alle;4;4,0;4,0;4,0;103;103,0;103,0;103,0;NA;NA;NA
2020-05-24;ja;3;3,0;3,0;3,0;65;65,0;65,0;65,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-24;nein;1;1,0;1,0;1,0;38;38,0;38,0;38,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-23;alle;17;17,0;17,0;17,0;112;112,0;112,0;112,0;NA;NA;NA
2020-05-23;ja;13;13,0;13,0;13,0;70;70,0;70,0;70,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-23;nein;4;4,0;4,0;4,0;42;42,0;42,0;42,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-22;alle;11;11,0;11,0;11,0;111;111,0;111,0;111,0;NA;NA;NA
2020-05-22;ja;7;7,0;7,0;7,0;66;66,0;66,0;66,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-22;nein;4;4,0;4,0;4,0;45;45,0;45,0;45,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-21;alle;13;13,0;13,0;13,0;117;117,0;117,0;117,0;NA;NA;NA
2020-05-21;ja;9;9,0;9,0;9,0;72;72,0;72,0;72,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-21;nein;4;4,0;4,0;4,0;45;45,0;45,0;45,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-20;alle;24;24,0;24,0;24,0;118;118,0;118,0;118,0;NA;NA;NA
2020-05-20;ja;12;12,0;12,0;12,0;74;74,0;74,0;74,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-20;nein;12;12,0;12,0;12,0;44;44,0;44,0;44,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-19;alle;18;18,0;18,0;18,0;119;119,0;119,0;119,0;NA;NA;NA
2020-05-19;ja;10;10,0;10,0;10,0;76;76,0;76,0;76,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-19;nein;8;8,0;8,0;8,0;43;43,0;43,0;43,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-18;alle;16;16,0;16,0;16,0;127;127,0;127,0;127,0;NA;NA;NA
2020-05-18;ja;11;11,0;11,0;11,0;83;83,0;83,0;83,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-18;nein;5;5,0;5,0;5,0;44;44,0;44,0;44,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-17;alle;13;13,0;13,0;13,0;135;135,0;135,0;135,0;NA;NA;NA
2020-05-17;ja;8;8,0;8,0;8,0;86;86,0;86,0;86,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-17;nein;5;5,0;5,0;5,0;49;49,0;49,0;49,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-16;alle;16;16,0;16,0;16,0;140;140,0;140,0;140,0;NA;NA;NA
2020-05-16;ja;9;9,0;9,0;9,0;88;88,0;88,0;88,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-16;nein;7;7,0;7,0;7,0;52;52,0;52,0;52,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-15;alle;17;17,0;17,0;17,0;138;138,0;138,0;138,0;NA;NA;NA
2020-05-15;ja;13;13,0;13,0;13,0;92;92,0;92,0;92,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-15;nein;4;4,0;4,0;4,0;46;46,0;46,0;46,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-14;alle;14;14,0;14,0;14,0;154;154,0;154,0;154,0;NA;NA;NA
2020-05-14;ja;11;11,0;11,0;11,0;103;103,0;103,0;103,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-14;nein;3;3,0;3,0;3,0;51;51,0;51,0;51,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-13;alle;25;25,0;25,0;25,0;168;168,0;168,0;168,0;NA;NA;NA
2020-05-13;ja;14;14,0;14,0;14,0;111;111,0;111,0;111,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-13;nein;11;11,0;11,0;11,0;57;57,0;57,0;57,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-12;alle;26;26,0;26,0;26,0;181;181,0;181,0;181,0;NA;NA;NA
2020-05-12;ja;17;17,0;17,0;17,0;128;128,0;128,0;128,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-12;nein;9;9,0;9,0;9,0;53;53,0;53,0;53,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-11;alle;24;24,0;24,0;24,0;185;185,0;185,0;185,0;NA;NA;NA
2020-05-11;ja;14;14,0;14,0;14,0;128;128,0;128,0;128,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-11;nein;10;10,0;10,0;10,0;57;57,0;57,0;57,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-10;alle;18;18,0;18,0;18,0;212;212,0;212,0;212,0;NA;NA;NA
2020-05-10;ja;10;10,0;10,0;10,0;144;144,0;144,0;144,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-10;nein;8;8,0;8,0;8,0;68;68,0;68,0;68,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-09;alle;14;14,0;14,0;14,0;212;212,0;212,0;212,0;NA;NA;NA
2020-05-09;ja;13;13,0;13,0;13,0;145;145,0;145,0;145,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-09;nein;1;1,0;1,0;1,0;67;67,0;67,0;67,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-08;alle;33;33,0;33,0;33,0;228;228,0;228,0;228,0;NA;NA;NA
2020-05-08;ja;24;24,0;24,0;24,0;153;153,0;153,0;153,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-08;nein;9;9,0;9,0;9,0;75;75,0;75,0;75,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-07;alle;28;28,0;28,0;28,0;220;220,0;220,0;220,0;NA;NA;NA
2020-05-07;ja;19;19,0;19,0;19,0;144;144,0;144,0;144,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-07;nein;9;9,0;9,0;9,0;76;76,0;76,0;76,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-06;alle;38;38,0;38,0;38,0;236;236,0;236,0;236,0;NA;NA;NA
2020-05-06;ja;31;31,0;31,0;31,0;145;145,0;145,0;145,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-06;nein;7;7,0;7,0;7,0;91;91,0;91,0;91,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-05;alle;30;30,0;30,0;30,0;235;235,0;235,0;235,0;NA;NA;NA
2020-05-05;ja;17;17,0;17,0;17,0;137;137,0;137,0;137,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-05;nein;13;13,0;13,0;13,0;98;98,0;98,0;98,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-04;alle;51;51,0;51,0;51,0;249;249,0;249,0;249,0;NA;NA;NA
2020-05-04;ja;30;30,0;30,0;30,0;151;151,0;151,0;151,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-04;nein;21;21,0;21,0;21,0;98;98,0;98,0;98,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-03;alle;18;18,0;18,0;18,0;254;254,0;254,0;254,0;NA;NA;NA
2020-05-03;ja;11;11,0;11,0;11,0;155;155,0;155,0;155,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-03;nein;7;7,0;7,0;7,0;99;99,0;99,0;99,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-02;alle;30;30,0;30,0;30,0;264;264,0;264,0;264,0;NA;NA;NA
2020-05-02;ja;21;21,0;21,0;21,0;162;162,0;162,0;162,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-02;nein;9;9,0;9,0;9,0;102;102,0;102,0;102,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-01;alle;25;25,0;25,0;25,0;275;275,0;275,0;275,0;NA;NA;NA
2020-05-01;ja;15;15,0;15,0;15,0;169;169,0;169,0;169,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-05-01;nein;10;10,0;10,0;10,0;106;106,0;106,0;106,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-04-30;alle;44;44,0;44,0;44,0;307;307,0;307,0;307,0;NA;NA;NA
2020-04-30;ja;20;20,0;20,0;20,0;187;187,0;187,0;187,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-04-30;nein;24;24,0;24,0;24,0;120;120,0;120,0;120,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-04-29;alle;37;37,0;37,0;37,0;342;342,0;342,0;342,0;NA;NA;NA
2020-04-29;ja;23;23,0;23,0;23,0;228;228,0;228,0;228,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-04-29;nein;14;14,0;14,0;14,0;114;114,0;114,0;114,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-04-28;alle;44;44,0;44,0;44,0;393;393,0;393,0;393,0;NA;NA;NA
2020-04-28;ja;31;31,0;31,0;31,0;269;269,0;269,0;269,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-04-28;nein;13;13,0;13,0;13,0;124;124,0;124,0;124,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-04-27;alle;56;56,0;56,0;56,0;434;434,0;434,0;434,0;NA;NA;NA
2020-04-27;ja;34;34,0;34,0;34,0;298;298,0;298,0;298,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-04-27;nein;22;22,0;22,0;22,0;136;136,0;136,0;136,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-04-26;alle;28;28,0;28,0;28,0;457;457,0;457,0;457,0;NA;NA;NA
2020-04-26;ja;18;18,0;18,0;18,0;319;319,0;319,0;319,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-04-26;nein;10;10,0;10,0;10,0;138;138,0;138,0;138,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-04-25;alle;41;41,0;41,0;41,0;487;487,0;487,0;487,0;NA;NA;NA
2020-04-25;ja;28;28,0;28,0;28,0;346;346,0;346,0;346,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-04-25;nein;13;13,0;13,0;13,0;141;141,0;141,0;141,0;1,0000000000000000;1,0000000000000000;1,0000000000000000
2020-04-24;alle;57;57,0;57,0;57,0;515;515,0;515,0;515,0;NA;NA;NA
