"date","age60","reported","nowcast","nowcast_lwr","nowcast_upr","reported7","nowcast7","nowcast7_lwr","nowcast7_upr","F_est","F_lwr","F_upr","scale_factor"
2021-10-24,"ja",55,64.8,63.2,67,12.0129987961681,13.7403948759918,13.5153269828552,14.0554899263831,0.848907319667469,0.870221378529628,0.820988140296022,35.54483
2021-10-24,"nein",27,31.2,30.5,32.1,3.51087860363999,3.94973842909499,3.88808907266202,4.03542058549334,0.866740178004063,0.885984822560389,0.840634070916013,95.70254
2021-10-23,"alle",128,154.7,150.8,160.2,5.68392341880832,6.39631864623268,6.30412632268365,6.5250831311896,NA,NA,NA,131.24737
2021-10-23,"ja",79,96.3,93.7,100.2,11.5347295232527,13.0483111045966,12.8485633494379,13.3324593196817,0.820319529797076,0.843507121982689,0.788801828357715,35.54483
2021-10-23,"nein",49,58.4,56.9,60.4,3.51087860363999,3.92466072478327,3.86614608138927,4.00720816814266,0.839668193862162,0.861576242176302,0.811067375763452,95.70254
2021-10-22,"alle",106,125.6,122.7,129.7,5.37915540707597,5.9353570284875,5.86068886561308,6.04202583259383,NA,NA,NA,131.24737
2021-10-22,"ja",57,68.1,66.4,70.5,10.915792817127,12.0495723288028,11.8948381522714,12.2718268732752,0.837113438536046,0.858900964654182,0.808561867232852,35.54483
2021-10-22,"nein",49,57.5,56.2,59.4,3.32279582130213,3.66447954254924,3.61327922957949,3.73553303809909,0.851554318497833,0.872424679430662,0.82430403315752,95.70254
2021-10-21,"alle",117,133.1,130.6,136.5,5.28010580326295,5.72811478050951,5.66487541807504,5.8218309441172,NA,NA,NA,131.24737
2021-10-21,"ja",70,79.9,78.3,82,10.915792817127,11.821691087002,11.6922770484484,12.0214388421607,0.875986968580885,0.893515545984924,0.853781694430851,35.54483
2021-10-21,"nein",47,53.2,52.2,54.6,3.18695825628035,3.46385790805552,3.42101682985634,3.52550726448849,0.882980427835437,0.900398238134811,0.860223161240377,95.70254
2021-10-20,"alle",129,143,140.8,146,5.12772179739678,5.48277653106497,5.42868020898247,5.56582581426203,NA,NA,NA,131.24737
2021-10-20,"ja",60,66.6,65.5,68,10.55005749078,11.2337012161825,11.1296073156068,11.4053154846992,0.90115402194403,0.91558915714159,0.882198016311087,35.54483
2021-10-20,"nein",69,76.4,75.1,78.1,3.11381495203785,3.34682862126752,3.30816716045363,3.40116364727624,0.903061914974566,0.9183574265634,0.883317962846178,95.70254
2021-10-19,"alle",110,117.4,116.2,119.1,4.8000961847845,5.0690539551383,5.02410067340778,5.13991251786607,NA,NA,NA,131.24737
2021-10-19,"ja",56,59.7,59.1,60.6,10.2405891377171,10.7751253839166,10.6822848779977,10.9326729091122,0.937367317528849,0.947071271979415,0.924372681195395,35.54483
2021-10-19,"nein",54,57.7,57.1,58.6,2.77944556121499,2.94976496966538,2.91841783927574,2.9946958565572,0.935762092090466,0.946293680407723,0.921203733758075,95.70254
2021-10-18,"alle",91,96.6,95.6,98.1,4.67818898009156,4.90447922880283,4.8640974672483,4.97000435132529,NA,NA,NA,131.24737
2021-10-18,"ja",50,53,52.5,53.8,10.3249895976433,10.7835654299092,10.6963516213188,10.9354862577764,0.943577973266227,0.953246576658649,0.929123520257404,35.54483
2021-10-18,"nein",41,43.6,43.1,44.3,2.58091373541392,2.72093091782099,2.69376340481663,2.76272709167385,0.940028777880248,0.950626312647599,0.924943889973005,95.70254
2021-10-17,"alle",65,69,68.3,70.2,4.40389776953245,4.59590161692383,4.55932945551595,4.65533137921164,NA,NA,NA,131.24737
2021-10-17,"ja",38,40.2,39.8,40.9,9.84672032472796,10.2377757890529,10.1561886777908,10.3784432222633,0.944683815292774,0.954836920359864,0.928698220232166,35.54483
2021-10-17,"nein",27,28.8,28.4,29.3,2.38238190961285,2.50045610074717,2.47642330078178,2.53807265721474,0.938360896884819,0.949806042972686,0.921549253099537,95.70254
2021-10-16,"alle",88,94.2,93,96.1,4.38104016865252,4.55247217525197,4.51818577393208,4.60809233739312,NA,NA,NA,131.24737
2021-10-16,"ja",57,60.8,60,62.1,9.67791940487548,10.0211479419089,9.94518752797524,10.1561886777908,0.938057647646785,0.949666973283249,0.917433335590697,35.54483
2021-10-16,"nein",31,33.4,32.9,34.2,2.41372904000249,2.5213541876736,2.4973213877082,2.55792583979485,0.928075695001383,0.941582471565873,0.907675816828176,95.70254
2021-10-15,"alle",93,98.4,97.3,100.2,4.33532496689267,4.47551825228955,4.44504145111632,4.52580497422539,NA,NA,NA,131.24737
2021-10-15,"ja",57,60,59.4,61.1,9.31218407852844,9.57663885296399,9.51193183368721,9.70042619418914,0.949574495291247,0.96007638939135,0.932277478427204,35.54483
2021-10-15,"nein",36,38.4,37.9,39.2,2.48687234424499,2.5798688310676,2.55792583979485,2.61539557884253,0.93721853975987,0.950169582614978,0.918732794959832,95.70254
2021-10-14,"alle",97,100.9,100.1,102.2,4.12198735868003,4.23094192287434,4.20503664187709,4.2743713645462,NA,NA,NA,131.24737
2021-10-14,"ja",57,59,58.5,59.7,8.6651138857606,8.86204829225516,8.80859466763521,8.96895554149507,0.966187885180208,0.973870659771745,0.954210178764089,35.54483
2021-10-14,"nein",40,41.9,41.5,42.6,2.43462712692892,2.50986023986406,2.49105196163028,2.54329717894635,0.953724392700742,0.964171935932216,0.938370592567195,95.70254
2021-10-13,"alle",86,88.7,88.1,89.7,3.87055374900084,3.9558887922859,3.9337931114353,3.99474671378177,NA,NA,NA,131.24737
2021-10-13,"ja",49,50.3,50,50.9,8.13057763956108,8.28531181609252,8.23748488880099,8.3837790193398,0.974076868907658,0.98062695192781,0.963550628563616,35.54483
2021-10-13,"nein",37,38.4,38.1,39,2.28834051844392,2.34790006618424,2.33222650098942,2.37715738788124,0.962934203458469,0.971909194305926,0.949414259744277,95.70254
2021-10-12,"alle",94,95.9,95.4,96.6,3.82483854724098,3.89645902999809,3.87664910923548,3.93303119140597,NA,NA,NA,131.24737
2021-10-12,"ja",59,60,59.7,60.5,8.15871112620316,8.29093851342094,8.24592493479361,8.38659236800401,0.983439982181105,0.988089382758946,0.975603180127667,35.54483
2021-10-12,"nein",35,35.9,35.6,36.2,2.21519721420142,2.26430771847853,2.24967905763003,2.29147523148288,0.975987680352499,0.982240575750909,0.966267242761051,95.70254
2021-10-11,"alle",55,56.1,55.8,56.6,3.76388494489452,3.82712430732898,3.80883822662504,3.86141070864887,NA,NA,NA,131.24737
2021-10-11,"ja",33,33.6,33.4,33.9,7.90550974642444,8.02085704165697,7.97584346302965,8.11369754757584,0.983306675826497,0.98864385729516,0.972520242636249,35.54483
2021-10-11,"nein",22,22.5,22.4,22.8,2.22564625766463,2.26953224021013,2.25594848370796,2.29565484886817,0.977286724082346,0.983641224177569,0.96640901656178,95.70254
2021-10-10,"alle",62,63.3,62.9,64,3.86293454870753,3.92236431099534,3.90484015032073,3.95741263234456,NA,NA,NA,131.24737
2021-10-10,"ja",32,32.6,32.4,33,7.93364323306652,8.04055048230643,7.99835025234331,8.13339098822529,0.982419881953745,0.988583368164461,0.969234771638297,35.54483
2021-10-10,"nein",30,30.7,30.5,31.1,2.35103477922321,2.39283095307606,2.37924719657388,2.4189535617341,0.976746225029554,0.983664058514953,0.964614536011158,95.70254
2021-10-09,"alle",82,84,83.4,85.3,3.88579214958745,3.94065039169928,3.92312623102467,3.97417487298984,NA,NA,NA,131.24737
2021-10-09,"ja",44,45,44.6,45.9,8.102444152919,8.20372470483049,8.16433782353158,8.29937855941356,0.978338355415031,0.986546447163394,0.95937006047114,35.54483
2021-10-09,"nein",38,39.1,38.7,39.7,2.31968764883356,2.35730420530113,2.34372044879896,2.38238190961285,0.972767310404448,0.981311760921419,0.956755537583701,95.70254
2021-10-08,"alle",65,66.3,65.9,67.1,3.89341134988076,3.94065039169928,3.92465007108333,3.97265103293117,NA,NA,NA,131.24737
2021-10-08,"ja",34,34.6,34.4,35.2,7.9617767197086,8.05180387696326,8.01241699566435,8.14183103421792,0.982241925106846,0.989121664077506,0.966573763231449,35.54483
2021-10-08,"nein",31,31.7,31.5,32.2,2.38238190961285,2.41372904000249,2.40119018784663,2.43776183996788,0.977118576656612,0.984600293259082,0.963636782846807,95.70254
2021-10-07,"alle",64,64.9,64.6,65.4,3.87055374900084,3.9116974305847,3.89722095002742,3.94293615178727,NA,NA,NA,131.24737
2021-10-07,"ja",38,38.4,38.3,38.8,8.01804369299276,8.0996308042548,8.06305727162009,8.18965796150945,0.988305569230769,0.992728771745673,0.979204421661899,35.54483
2021-10-07,"nein",26,26.4,26.3,26.7,2.33013669229678,2.35625930095481,2.34476535314528,2.37924719657388,0.98362680759888,0.989132967166797,0.974056457648539,95.70254
2021-10-06,"alle",80,80.9,80.6,81.5,4.03055695516032,4.06789103659753,4.05341455604025,4.09760591774144,NA,NA,NA,131.24737
2021-10-06,"ja",50,50.5,50.3,50.9,7.98991020635068,8.0658706202843,8.0292970876496,8.15308442887475,0.989852365131372,0.993892724043924,0.981473951297479,35.54483
2021-10-06,"nein",30,30.4,30.3,30.7,2.56001564848749,2.58300354410656,2.57255450064335,2.60599143972563,0.986367829822952,0.991275456231526,0.977702140583307,95.70254
2021-10-05,"alle",86,86.7,86.5,87.2,4.00008015398709,4.03131887518965,4.01912815472036,4.05950991627489,NA,NA,NA,131.24737
2021-10-05,"ja",50,50.4,50.2,50.7,7.70857533992988,7.77328235920667,7.73952217523617,7.8548694704687,0.992528567410868,0.995743616755791,0.985821148898959,35.54483
2021-10-05,"nein",36,36.3,36.2,36.6,2.62270990926678,2.64256309184688,2.63315895272999,2.66346117877331,0.990719375515981,0.994372598230744,0.983856843278672,95.70254
2021-10-04,"alle",68,68.6,68.4,69.1,4.2743713645462,4.30103856557278,4.28960976513282,4.32694384657003,NA,NA,NA,131.24737
2021-10-04,"ja",34,34.3,34.2,34.7,8.15871112620316,8.21216475082312,8.18403126418104,8.28812516475673,0.990889914183939,0.99536306051012,0.980693689449763,35.54483
2021-10-04,"nein",34,34.3,34.2,34.6,2.83169077853106,2.8484092480722,2.84005001330163,2.86826243065231,0.990481249517927,0.994721156536637,0.981664222719076,95.70254
2021-10-03,"alle",65,65.7,65.4,66.3,4.1905601613198,4.2126558421704,4.2027508817891,4.23475152302099,NA,NA,NA,131.24737
2021-10-03,"ja",38,38.4,38.2,38.9,7.90550974642444,7.95052332505177,7.9252031870739,8.01804369299276,0.989717540090676,0.995047078587493,0.977172961280261,35.54483
2021-10-03,"nein",27,27.3,27.1,27.6,2.81079269160463,2.82437644810681,2.81706211768256,2.84005001330163,0.990238188540204,0.994990195587483,0.97996654336286,95.70254
2021-10-02,"alle",83,84,83.6,85,4.1905601613198,4.20732240196508,4.19970320167177,4.22560848266902,NA,NA,NA,131.24737
2021-10-02,"ja",39,39.5,39.2,40.3,7.68044185328781,7.7142020372583,7.69450859660885,7.76765566187825,0.986702205968545,0.994121223901809,0.968376385638962,35.54483
2021-10-02,"nein",44,44.5,44.2,45.1,2.89438503931035,2.90483408277356,2.89856465669563,2.91841783927574,0.988847488059101,0.994740127038617,0.975237881493017,95.70254
2021-10-01,"alle",62,62.6,62.3,63.2,4.09151055750679,4.10065359785876,4.09684399771211,4.11055855824006,NA,NA,NA,131.24737
2021-10-01,"ja",36,36.4,36.2,36.9,7.56790790671949,7.58760134736894,7.57634795271211,7.61854818267523,0.990106631355207,0.995806186790494,0.975345916550942,35.54483
2021-10-01,"nein",26,26.2,26.1,26.5,2.80034364814142,2.80556816987303,2.80243345683406,2.81288250029728,0.99223323230705,0.996535216828467,0.981783153620573,95.70254
2021-09-30,"alle",85,85.3,85.2,85.7,4.10674895809341,4.11132047826939,4.1090347181814,4.11741583850404,NA,NA,NA,131.24737
2021-09-30,"ja",37,37.2,37.1,37.4,7.34284001358285,7.35409340823968,7.34565336224706,7.36816015156072,0.995416100922985,0.998052849437253,0.988705770887265,35.54483
2021-09-30,"nein",48,48.2,48.1,48.4,2.90483408277356,2.90796879581253,2.90587898711988,2.91214841319781,0.996394912060945,0.998427448669304,0.991486111114286,95.70254
2021-09-29,"alle",76,76.2,76.1,76.4,3.99246095369378,3.99474671378177,3.99398479375244,3.99779439389909,NA,NA,NA,131.24737
2021-09-29,"ja",40,40.1,40,40.3,7.17403909373037,7.17966579105878,7.17685244239458,7.18810583705141,0.997067279977216,0.998842357351211,0.992317562254823,35.54483
2021-09-29,"nein",36,36.1,36,36.2,2.81079269160463,2.81183759595095,2.81079269160463,2.8139274046436,0.997914697039659,0.999158356721926,0.994692577954589,95.70254
2021-09-28,"alle",122,122.1,122.1,122.2,3.93150735134731,3.93226927137664,3.93226927137664,3.93303119140597,NA,NA,NA,131.24737
2021-09-28,"ja",66,66.1,66,66.2,6.92083771395165,6.92365106261586,6.92083771395165,6.92646441128006,0.998966312187337,0.999623826720356,0.997081396396415,35.54483
2021-09-28,"nein",56,56,56,56.1,2.82124173506785,2.82124173506785,2.82124173506785,2.82228663941417,0.999341491298981,0.999758734078779,0.998158104902127,95.70254
2021-09-27,"alle",57,57,57,57,3.5734049375618,3.5734049375618,3.5734049375618,3.5734049375618,1,1,1,131.24737
2021-09-27,"ja",25,25,25,25,5.93616568147885,5.93616568147885,5.93616568147885,5.93616568147885,1,1,1,35.54483
2021-09-27,"nein",32,32,32,32,2.69585321350928,2.69585321350928,2.69585321350928,2.69585321350928,1,1,1,95.70254
2021-09-26,"alle",65,65,65,65,3.54292813638856,3.54292813638856,3.54292813638856,3.54292813638856,1,1,1,131.24737
2021-09-26,"ja",30,30,30,30,5.87989870819469,5.87989870819469,5.87989870819469,5.87989870819469,1,1,1,35.54483
2021-09-26,"nein",35,35,35,35,2.67495512658285,2.67495512658285,2.67495512658285,2.67495512658285,1,1,1,95.70254
2021-09-25,"alle",70,70,70,70,3.53530893609525,3.53530893609525,3.53530893609525,3.53530893609525,1,1,1,131.24737
2021-09-25,"ja",35,35,35,35,5.73923127498429,5.73923127498429,5.73923127498429,5.73923127498429,1,1,1,35.54483
2021-09-25,"nein",35,35,35,35,2.7167513004357,2.7167513004357,2.7167513004357,2.7167513004357,1,1,1,95.70254
2021-09-24,"alle",64,64,64,64,3.55816653697518,3.55816653697518,3.55816653697518,3.55816653697518,1,1,1,131.24737
2021-09-24,"ja",28,28,28,28,5.65483081505805,5.65483081505805,5.65483081505805,5.65483081505805,1,1,1,35.54483
2021-09-24,"nein",36,36,36,36,2.77944556121499,2.77944556121499,2.77944556121499,2.77944556121499,1,1,1,95.70254
2021-09-23,"alle",70,70,70,70,3.7486465443079,3.7486465443079,3.7486465443079,3.7486465443079,1,1,1,131.24737
2021-09-23,"ja",31,31,31,31,5.99243265476301,5.99243265476301,5.99243265476301,5.99243265476301,1,1,1,35.54483
2021-09-23,"nein",39,39,39,39,2.91528312623677,2.91528312623677,2.91528312623677,2.91528312623677,1,1,1,95.70254
2021-09-22,"alle",68,68,68,68,3.73340814372128,3.73340814372128,3.73340814372128,3.73340814372128,1,1,1,131.24737
2021-09-22,"ja",31,31,31,31,6.07683311468925,6.07683311468925,6.07683311468925,6.07683311468925,1,1,1,35.54483
2021-09-22,"nein",37,37,37,37,2.8630379089207,2.8630379089207,2.8630379089207,2.8630379089207,1,1,1,95.70254
2021-09-21,"alle",75,75,75,75,3.89341134988076,3.89341134988076,3.89341134988076,3.89341134988076,1,1,1,131.24737
2021-09-21,"ja",31,31,31,31,6.21750054789965,6.21750054789965,6.21750054789965,6.21750054789965,1,1,1,35.54483
2021-09-21,"nein",44,44,44,44,3.03022260433213,3.03022260433213,3.03022260433213,3.03022260433213,1,1,1,95.70254
2021-09-20,"alle",53,53,53,53,4.06865295662686,4.06865295662686,4.06865295662686,4.06865295662686,1,1,1,131.24737
2021-09-20,"ja",23,23,23,23,6.61136936088877,6.61136936088877,6.61136936088877,6.61136936088877,1,1,1,35.54483
2021-09-20,"nein",30,30,30,30,3.12426399550106,3.12426399550106,3.12426399550106,3.12426399550106,1,1,1,95.70254
2021-09-19,"alle",64,64,64,64,4.21341776219973,4.21341776219973,4.21341776219973,4.21341776219973,1,1,1,131.24737
2021-09-19,"ja",25,25,25,25,7.06150514716205,7.06150514716205,7.06150514716205,7.06150514716205,1,1,1,35.54483
2021-09-19,"nein",39,39,39,39,3.1556111258907,3.1556111258907,3.1556111258907,3.1556111258907,1,1,1,95.70254
2021-09-18,"alle",73,73,73,73,4.32008656630605,4.32008656630605,4.32008656630605,4.32008656630605,1,1,1,131.24737
2021-09-18,"ja",32,32,32,32,7.20217258037245,7.20217258037245,7.20217258037245,7.20217258037245,1,1,1,35.54483
2021-09-18,"nein",41,41,41,41,3.24965251705963,3.24965251705963,3.24965251705963,3.24965251705963,1,1,1,95.70254
2021-09-17,"alle",89,89,89,89,4.37342096835921,4.37342096835921,4.37342096835921,4.37342096835921,1,1,1,131.24737
2021-09-17,"ja",40,40,40,40,7.42724047350909,7.42724047350909,7.42724047350909,7.42724047350909,1,1,1,35.54483
2021-09-17,"nein",49,49,49,49,3.23920347359642,3.23920347359642,3.23920347359642,3.23920347359642,1,1,1,95.70254
2021-09-16,"alle",68,68,68,68,4.37342096835921,4.37342096835921,4.37342096835921,4.37342096835921,1,1,1,131.24737
2021-09-16,"ja",34,34,34,34,7.42724047350909,7.42724047350909,7.42724047350909,7.42724047350909,1,1,1,35.54483
2021-09-16,"nein",34,34,34,34,3.23920347359642,3.23920347359642,3.23920347359642,3.23920347359642,1,1,1,95.70254
2021-09-15,"alle",89,89,89,89,4.50294737334546,4.50294737334546,4.50294737334546,4.50294737334546,1,1,1,131.24737
2021-09-15,"ja",36,36,36,36,7.53977442007741,7.53977442007741,7.53977442007741,7.53977442007741,1,1,1,35.54483
2021-09-15,"nein",53,53,53,53,3.3750410386182,3.3750410386182,3.3750410386182,3.3750410386182,1,1,1,95.70254
2021-09-14,"alle",98,98,98,98,4.56390097569193,4.56390097569193,4.56390097569193,4.56390097569193,1,1,1,131.24737
2021-09-14,"ja",45,45,45,45,7.42724047350909,7.42724047350909,7.42724047350909,7.42724047350909,1,1,1,35.54483
2021-09-14,"nein",53,53,53,53,3.50042956017677,3.50042956017677,3.50042956017677,3.50042956017677,1,1,1,95.70254
2021-09-13,"alle",72,72,72,72,4.52580497422539,4.52580497422539,4.52580497422539,4.52580497422539,1,1,1,131.24737
2021-09-13,"ja",39,39,39,39,7.17403909373037,7.17403909373037,7.17403909373037,7.17403909373037,1,1,1,35.54483
2021-09-13,"nein",33,33,33,33,3.54222573402963,3.54222573402963,3.54222573402963,3.54222573402963,1,1,1,95.70254
2021-09-12,"alle",78,78,78,78,4.50294737334546,4.50294737334546,4.50294737334546,4.50294737334546,1,1,1,131.24737
2021-09-12,"ja",30,30,30,30,6.92083771395165,6.92083771395165,6.92083771395165,6.92083771395165,1,1,1,35.54483
2021-09-12,"nein",48,48,48,48,3.60491999480892,3.60491999480892,3.60491999480892,3.60491999480892,1,1,1,95.70254
2021-09-11,"alle",80,80,80,80,4.45723217158561,4.45723217158561,4.45723217158561,4.45723217158561,1,1,1,131.24737
2021-09-11,"ja",40,40,40,40,6.75203679409917,6.75203679409917,6.75203679409917,6.75203679409917,1,1,1,35.54483
2021-09-11,"nein",40,40,40,40,3.60491999480892,3.60491999480892,3.60491999480892,3.60491999480892,1,1,1,95.70254
2021-09-10,"alle",89,89,89,89,4.69342738067818,4.69342738067818,4.69342738067818,4.69342738067818,NA,NA,NA,131.24737
2021-09-10,"ja",40,40,40,40,6.69576982081501,6.69576982081501,6.69576982081501,6.69576982081501,1,1,1,35.54483
2021-09-10,"nein",49,49,49,49,3.94973842909499,3.94973842909499,3.94973842909499,3.94973842909499,1,1,1,95.70254
2021-09-09,"alle",85,85,85,85,4.74676178273134,4.74676178273134,4.74676178273134,4.74676178273134,NA,NA,NA,131.24737
2021-09-09,"ja",38,38,38,38,6.69576982081501,6.69576982081501,6.69576982081501,6.69576982081501,1,1,1,35.54483
2021-09-09,"nein",47,47,47,47,4.02288173333748,4.02288173333748,4.02288173333748,4.02288173333748,1,1,1,95.70254
2021-09-08,"alle",97,97,97,97,4.86866898742428,4.86866898742428,4.86866898742428,4.86866898742428,NA,NA,NA,131.24737
2021-09-08,"ja",32,32,32,32,6.58323587424669,6.58323587424669,6.58323587424669,6.58323587424669,1,1,1,35.54483
2021-09-08,"nein",65,65,65,65,4.23186260260177,4.23186260260177,4.23186260260177,4.23186260260177,1,1,1,95.70254
2021-09-07,"alle",93,93,93,93,4.64771217891833,4.64771217891833,4.64771217891833,4.64771217891833,NA,NA,NA,131.24737
2021-09-07,"ja",36,36,36,36,6.24563403454173,6.24563403454173,6.24563403454173,6.24563403454173,1,1,1,35.54483
2021-09-07,"nein",57,57,57,57,4.05422886372713,4.05422886372713,4.05422886372713,4.05422886372713,1,1,1,95.70254
2021-09-06,"alle",69,69,69,69,4.4496129712923,4.4496129712923,4.4496129712923,4.4496129712923,NA,NA,NA,131.24737
2021-09-06,"ja",30,30,30,30,5.87989870819469,5.87989870819469,5.87989870819469,5.87989870819469,1,1,1,35.54483
2021-09-06,"nein",39,39,39,39,3.91839129870534,3.91839129870534,3.91839129870534,3.91839129870534,1,1,1,95.70254
2021-09-05,"alle",72,72,72,72,4.35056336747929,4.35056336747929,4.35056336747929,4.35056336747929,NA,NA,NA,131.24737
2021-09-05,"ja",24,24,24,24,5.48602989520558,5.48602989520558,5.48602989520558,5.48602989520558,1,1,1,35.54483
2021-09-05,"nein",48,48,48,48,3.92884034216856,3.92884034216856,3.92884034216856,3.92884034216856,1,1,1,95.70254
2021-09-04,"alle",111,111,111,111,4.3581825677726,4.3581825677726,4.3581825677726,4.3581825677726,NA,NA,NA,131.24737
2021-09-04,"ja",38,38,38,38,5.54229686848974,5.54229686848974,5.54229686848974,5.54229686848974,1,1,1,35.54483
2021-09-04,"nein",73,73,73,73,3.91839129870534,3.91839129870534,3.91839129870534,3.91839129870534,1,1,1,95.70254
2021-09-03,"alle",96,96,96,96,4.00008015398709,4.00008015398709,4.00008015398709,4.00008015398709,NA,NA,NA,131.24737
2021-09-03,"ja",40,40,40,40,5.06402759557438,5.06402759557438,5.06402759557438,5.06402759557438,1,1,1,35.54483
2021-09-03,"nein",56,56,56,56,3.60491999480892,3.60491999480892,3.60491999480892,3.60491999480892,1,1,1,95.70254
